file_id,organism,locus_tag,ess,conf,conf_bert,conf_mean
C039,Pseudomonas aeruginosa MPAO1,PA0188,0,0.8531978726387024,0.0741014629602432,0.4636496677994728
C039,Pseudomonas aeruginosa MPAO1,PA0189,0,0.0281620696187019,0.057442370802164,0.04280222021043295
C039,Pseudomonas aeruginosa MPAO1,PA0190,0,0.0304818674921989,0.0617545582354068,0.04611821286380285
C039,Pseudomonas aeruginosa MPAO1,PA0191,0,0.0289063435047864,0.040795549750328,0.0348509466275572
C039,Pseudomonas aeruginosa MPAO1,PA0192,0,0.0308132134377956,0.0522696748375892,0.0415414441376924
C039,Pseudomonas aeruginosa MPAO1,PA0193,0,0.0293819475919008,0.1629287302494049,0.09615533892065285
C039,Pseudomonas aeruginosa MPAO1,PA0194,0,0.0282651837915182,0.198492482304573,0.11337883304804561
C039,Pseudomonas aeruginosa MPAO1,PA0195,0,0.0888257473707199,0.2254974097013473,0.1571615785360336
C039,Pseudomonas aeruginosa MPAO1,PA0195.1,0,0.031033094972372,0.2794585227966308,0.1552458088845014
C039,Pseudomonas aeruginosa MPAO1,PA0196,0,0.0325972028076648,0.6463124752044678,0.33945483900606627
C039,Pseudomonas aeruginosa MPAO1,PA0197,0,0.0264269914478063,0.4891999959945678,0.25781349372118706
C039,Pseudomonas aeruginosa MPAO1,PA0198,0,0.026997311040759,0.1168405562639236,0.0719189336523413
C039,Pseudomonas aeruginosa MPAO1,PA0199,0,0.2064452320337295,0.1795637607574463,0.1930044963955879
C039,Pseudomonas aeruginosa MPAO1,PA0200,0,0.5274870991706848,0.3442639410495758,0.4358755201101303
C039,Pseudomonas aeruginosa MPAO1,PA0201,0,0.0281273610889911,0.0758406147360801,0.0519839879125356
C039,Pseudomonas aeruginosa MPAO1,PA0202,0,0.0349882692098617,0.0467219091951847,0.040855089202523204
C039,Pseudomonas aeruginosa MPAO1,PA0203,0,0.0326149575412273,0.1913457810878753,0.1119803693145513
C039,Pseudomonas aeruginosa MPAO1,PA0204,0,0.6970894932746887,0.308809369802475,0.5029494315385818
C039,Pseudomonas aeruginosa MPAO1,PA0205,0,0.0417990386486053,0.057732056826353,0.04976554773747915
C039,Pseudomonas aeruginosa MPAO1,PA0206,0,0.0488893315196037,0.1082967892289161,0.0785930603742599
C039,Pseudomonas aeruginosa MPAO1,PA0207,0,0.0291805285960435,0.0888985022902488,0.05903951544314615
C039,Pseudomonas aeruginosa MPAO1,PA0208,0,0.0294398311525583,0.1077972054481506,0.06861851830035445
C039,Pseudomonas aeruginosa MPAO1,PA0209,0,0.024895504117012,0.1053671240806579,0.06513131409883495
C039,Pseudomonas aeruginosa MPAO1,PA0210,0,0.0855992957949638,0.2457106858491897,0.16565499082207674
C039,Pseudomonas aeruginosa MPAO1,PA0211,0,0.0273944344371557,0.0503847897052764,0.03888961207121605
C039,Pseudomonas aeruginosa MPAO1,PA0212,0,0.0283317379653453,0.1182400584220886,0.07328589819371695
C039,Pseudomonas aeruginosa MPAO1,PA0213,0,0.0302924867719411,0.1767899841070175,0.1035412354394793
C039,Pseudomonas aeruginosa MPAO1,PA0214,0,0.0527942143380641,0.0782604441046714,0.06552732922136775
C039,Pseudomonas aeruginosa MPAO1,PA0215,0,0.0421518757939338,0.0845574364066124,0.0633546561002731
C039,Pseudomonas aeruginosa MPAO1,PA0216,0,0.0389270111918449,0.063287429511547,0.05110722035169595
C039,Pseudomonas aeruginosa MPAO1,PA0217,0,0.0310512688010931,0.1402219384908676,0.08563660364598034
C039,Pseudomonas aeruginosa MPAO1,PA0218,0,0.0305304918438196,0.0921174436807632,0.061323967762291404
C039,Pseudomonas aeruginosa MPAO1,PA0219,0,0.0281976144760847,0.0739010348916053,0.051049324683844995
C039,Pseudomonas aeruginosa MPAO1,PA0220,0,0.0325327701866626,0.0838547199964523,0.05819374509155745
C039,Pseudomonas aeruginosa MPAO1,PA0221,0,0.0322788879275321,0.0397493354976177,0.0360141117125749
C039,Pseudomonas aeruginosa MPAO1,PA0222,0,0.0309617351740598,0.1429184973239898,0.08694011624902481
C039,Pseudomonas aeruginosa MPAO1,PA0223,0,0.0319501832127571,0.0417699106037616,0.03686004690825935
C039,Pseudomonas aeruginosa MPAO1,PA0224,0,0.0873137637972831,0.0833245664834976,0.08531916514039035
C039,Pseudomonas aeruginosa MPAO1,PA0225,0,0.0339354686439037,0.1526073217391967,0.0932713951915502
C039,Pseudomonas aeruginosa MPAO1,PA0226,0,0.4495041668415069,0.1005830392241478,0.2750436030328274
C039,Pseudomonas aeruginosa MPAO1,PA0227,0,0.0358596295118331,0.3847450911998749,0.21030236035585398
C039,Pseudomonas aeruginosa MPAO1,PA0228,0,0.0304273497313261,0.1716557741165161,0.10104156192392111
C039,Pseudomonas aeruginosa MPAO1,PA0229,0,0.0273674931377172,0.074988879263401,0.0511781862005591
C039,Pseudomonas aeruginosa MPAO1,PA0230,0,0.0305408965796232,0.1161251291632652,0.0733330128714442
C039,Pseudomonas aeruginosa MPAO1,PA0231,0,0.0535295382142066,0.0419680662453174,0.047748802229761994
C039,Pseudomonas aeruginosa MPAO1,PA0232,0,0.0312317050993442,0.1027800589799881,0.06700588203966615
C039,Pseudomonas aeruginosa MPAO1,PA0233,0,0.0409848019480705,0.0563913509249687,0.048688076436519595
C039,Pseudomonas aeruginosa MPAO1,PA0234,0,0.030031768605113,0.063658982515335,0.046845375560224
C039,Pseudomonas aeruginosa MPAO1,PA0235,0,0.0256795510649681,0.0210006404668092,0.02334009576588865
C039,Pseudomonas aeruginosa MPAO1,PA0236,0,0.031251136213541,0.0387130491435527,0.03498209267854685
C039,Pseudomonas aeruginosa MPAO1,PA0237,0,0.0328098237514495,0.076406106352806,0.05460796505212775
C039,Pseudomonas aeruginosa MPAO1,PA0238,0,0.0292306523770093,0.0476752035319805,0.0384529279544949
C039,Pseudomonas aeruginosa MPAO1,PA0239,0,0.5079507827758789,0.1018146276473999,0.3048827052116394
C039,Pseudomonas aeruginosa MPAO1,PA0240,0,0.043390929698944,0.0461979731917381,0.044794451445341055
C039,Pseudomonas aeruginosa MPAO1,PA0241,0,0.0304869543761014,0.1132725626230239,0.07187975849956266
C039,Pseudomonas aeruginosa MPAO1,PA0242,0,0.0386720597743988,0.0838026255369186,0.061237342655658694
C039,Pseudomonas aeruginosa MPAO1,PA0243,0,0.0296190939843654,0.0746989548206329,0.05215902440249916
C039,Pseudomonas aeruginosa MPAO1,PA0244,0,0.0334871783852577,0.0774528905749321,0.055470034480094896
C039,Pseudomonas aeruginosa MPAO1,PA0245,0,0.5995704531669617,0.0678933262825012,0.33373188972473145
C039,Pseudomonas aeruginosa MPAO1,PA0246,0,0.0339914746582508,0.1618363857269287,0.09791393019258976
C039,Pseudomonas aeruginosa MPAO1,PA0247,0,0.0273122545331716,0.0914603695273399,0.059386312030255746
C039,Pseudomonas aeruginosa MPAO1,PA0248,0,0.1413821578025818,0.1119018644094467,0.12664201110601425
