epoch,train_loss,val_loss,train_mcc,val_mcc
1,0.9445107350249603,0.9241463632654965,0.3363832951341893,0.353169903161747
2,0.8889563641868946,0.844286722509641,0.37217276380464664,0.38827639861379615
3,0.8492024193462214,0.8420825916484109,0.3989628378407139,0.38706483604586633
4,0.8210024727472531,0.8278252840265075,0.41467163797100565,0.41702073476084717
5,0.7966723105856371,0.8348670550378183,0.4280379101073992,0.4297977704529962
6,0.7778473586571228,0.8090212629397314,0.4363016976266604,0.4151227497674677
7,0.760611921538514,0.7990894393061759,0.4427876717971283,0.424124453390382
8,0.7476906844416191,0.8127130250123671,0.4503332611085517,0.4256760188590038
9,0.7354015890200558,0.817490016581709,0.45373721489896807,0.42016324414958334
10,0.7255751526869734,0.8020654774812094,0.46164893482837616,0.4405450953100564
11,0.7150753368563515,0.799645471658344,0.4608985581211377,0.43197863441939477
12,0.7049182161542128,0.7927408367767002,0.47139762191186785,0.4237357959238359
13,0.6965728070895252,0.8076271869595212,0.47272985201503886,0.4328730233712599
14,0.6889328969619021,0.808585324415245,0.4748743101661543,0.43847059073152655
15,0.6798722464681647,0.8126954101676358,0.4798363351183323,0.4400544319310581
16,0.6710695859789022,0.8247249934292791,0.4828796713580039,0.46439067783342497
17,0.6678524693143891,0.8041268881233851,0.48539068889107184,0.44270920772476974
18,0.6642403380125947,0.8321670898401232,0.48795870075194075,0.4379347105169796
19,0.6583264775870661,0.7940391912090213,0.4960257230130938,0.4401392992536289
20,0.6471662223463034,0.8087263679563851,0.4942359355671765,0.41576866790536876
21,0.6442726540463023,0.8130099752597381,0.4956113529156796,0.411743274955223
22,0.6392457236508862,0.8252683477917514,0.4939308914492257,0.41798375009923355
23,0.635839087450891,0.8046729745264363,0.4944313264035406,0.4331602151862865
24,0.6337024205152922,0.8162432280821991,0.5011844270681435,0.44157198034363837
25,0.6311094320088555,0.8213283670067489,0.5054227600151849,0.4197712468634036
26,0.6278931132330406,0.7956676084613264,0.5048336578031501,0.43708090184761517
27,0.6199898886328165,0.876403346973613,0.5121541582088158,0.4168330148503249
28,0.6203514904643203,0.7816873345514783,0.5051976682737888,0.4396508521021053
29,0.6194580286063649,0.8096478762583542,0.5089454560762652,0.4448434445210339
30,0.6156032069366847,0.8566391880338329,0.5098943870805607,0.4180240633601377
31,0.6099153813338802,0.8172357508963778,0.5122602026166827,0.4243823951023105
32,0.6060229787817614,0.8102250804107385,0.5148987560349969,0.43936332208850776
33,0.6036013857833757,0.8542990375152253,0.514170488844251,0.4392672680762414
34,0.6008939371019102,0.8722133977975036,0.5139454945151005,0.436703448780389
35,0.6033763543306401,0.8332164852584983,0.515926640120696,0.4574987651779432
36,0.6005236634453425,0.8444182078105553,0.5147181784278694,0.41444481289037377
37,0.5989429950115007,0.8715571166571239,0.521386608769802,0.4650188016273581
38,0.5962346211761653,0.8345239467900293,0.5223443564870415,0.46229432208657967
39,0.5954603622448638,0.8215316858634985,0.5237815483450535,0.4443388577704478
40,0.5906884205105003,0.8331685732687798,0.5248602999063026,0.4582905841424124
41,0.5935377281143152,0.8483608385311101,0.5253887544153036,0.45698605901115535
42,0.595010556278547,0.8036236017942429,0.5211328761897751,0.44723326901086385
43,0.5901489340685102,0.8478051743602515,0.5243048729472191,0.45518325603488374
44,0.5878532775480837,0.87577698075043,0.5277432207536487,0.460449522716329
45,0.5877010224204477,0.8804122326974559,0.5251624983329283,0.4642087348227065
46,0.5873250615486454,0.7989994567491467,0.5272992448939036,0.4509685442090088
47,0.5800745609017164,0.818340427356022,0.5276181864807192,0.45371690790290925
48,0.5844042531987937,0.8135175263402319,0.527759802037574,0.45297470872269086
49,0.5831008861527006,0.8459365202898991,0.5266219416613506,0.43846894306159767
50,0.578440988969079,0.8516578236571571,0.5291076783136893,0.4388529521876201
51,0.5844760175495327,0.8005652421727739,0.5278946438176507,0.4346058572384127
52,0.5786251756913302,0.8137537887008708,0.5299849057687052,0.449712440450794
53,0.5774869283029347,0.8231707010557526,0.5315611883800222,0.45603306280399364
54,0.5761337819756209,0.8066266029144166,0.5305675966029164,0.46059373815448795
55,0.5742020557114061,0.8184858451125925,0.5294634452253313,0.44636137570740725
56,0.574907676319251,0.8008734923125502,0.5300510951091048,0.4609100888932682
57,0.5711862727179534,0.7927581391429663,0.5317767597008416,0.4630066669252018
58,0.5748436816329022,0.8835296748842384,0.5328277231290774,0.4664276362076177
59,0.5764070512347557,0.8448613176582163,0.5320420507445772,0.44942281123365174
60,0.5768355931603808,0.8618146240934172,0.5316934257116814,0.4728193274698033
61,0.5753210490786648,0.7989048834453497,0.5354217970843276,0.456511929023751
62,0.5729867159436087,0.8248661434524077,0.5367554356095332,0.47650843792772973
63,0.5707532436514998,0.8299734964409374,0.5380269025084514,0.4456126830072678
64,0.5690809752222454,0.7929368816371868,0.5390127950141297,0.43441213232918985
65,0.5716865216311479,0.8054808783077837,0.5357346044466182,0.4662005995935773
66,0.5717592070504877,0.8415065785298621,0.535249512001279,0.46011377096511197
67,0.5688218087377305,0.878596968354281,0.5375184341084331,0.4523542112684457
68,0.5687058265133091,0.8786496823360944,0.5364868125933286,0.4721320851521903
69,0.5692751032894103,0.8699055878338671,0.5367732330776234,0.46598977044273304
70,0.5699616305191267,0.8233101604845459,0.5371775264082574,0.4496172406274246
71,0.5670308392615254,0.8116052903030578,0.5392024490568594,0.45822387404764237
72,0.5681794652921655,0.9067872180940207,0.5389857717009373,0.472656005808376
73,0.5684571727980163,0.8658408303733478,0.5354186632477365,0.46411860413152745
74,0.570035480622873,0.8866279249606733,0.5308992619207429,0.47636569681335306
75,0.5688906197126143,0.8288170446890251,0.5350813221084458,0.460435447060197
76,0.5689912948044167,0.8857946587805439,0.5354581052007895,0.45945269824313206
77,0.5652500153658014,0.8718223630861749,0.536539888400018,0.4869840695294452
78,0.574249831902019,0.8593540497198515,0.5342216304455223,0.4657781798882392
79,0.5695183891139364,0.8470360046238673,0.5335664646694656,0.4874504039682367
80,0.5662713664789546,0.8279696729991055,0.5382540580962316,0.4517206045317265
81,0.5693465078255513,0.8203198783043911,0.5375310051596933,0.47170812622156416
82,0.563577913611396,0.8649996365803733,0.5375117517513129,0.43392022484504517
83,0.5680120458965094,0.8754555318420962,0.5388779143831673,0.4579634661284114
84,0.5698499775546013,0.8586404291991878,0.536388948947235,0.4478717576766828
85,0.566917574238954,0.8663589645669496,0.5380143090814844,0.485119438165564
86,0.5633434531798347,0.9324937755627525,0.5409766196376818,0.48349218606517136
87,0.5656857768782015,0.8150018647201638,0.5406757919808266,0.4551025616441958
88,0.5647091417513095,0.8943236231469454,0.5419781184474125,0.4607809708596675
89,0.5678873617689074,0.8918604282964198,0.5428998899590253,0.46143706853890903
90,0.5671959010406173,0.8663123646133261,0.5438107919359878,0.48551524674838165
91,0.5672729736878077,0.8493904777410024,0.5414847925131253,0.45743724161714794
92,0.5638009115183847,0.8878728090936406,0.5429434535938185,0.46358557685385554
93,0.5671768253262424,0.8416656252191845,0.5416064714624875,0.4795342189582757
94,0.5661544795073832,0.8741634483925274,0.5403673556520264,0.4866639939615893
95,0.5673812509644929,0.8247199585833157,0.5425675102798616,0.4659520589867101
96,0.5644621075937077,0.8872896363201581,0.5424934453433988,0.4580601426508226
97,0.5686914183289271,0.9262597793318387,0.5406970700051154,0.4684979824013964
98,0.5616416087727614,0.8848674643942691,0.5442779121690636,0.48889295392487697
99,0.5609191640794203,0.8213788845815564,0.5470597515786912,0.46278490381730497
100,0.5644428643419808,0.8507542873447078,0.543579833920541,0.4687302784676319
101,0.5639415851559318,0.8597707238392045,0.5412324679853447,0.4681002674031611
102,0.5638568470770751,0.8750243481072107,0.5430306408672587,0.4739811808144434
103,0.5634929690379368,0.8424874885272504,0.5445456031341369,0.46930688840695134
104,0.5615140794736742,0.9241528342619649,0.5445453775900346,0.4780904180367001
105,0.5652609539543493,0.8740676585352629,0.5427478102053214,0.47022925509440067
106,0.565027687353085,0.8672657806398417,0.5420315758035565,0.4500201163598305
107,0.5661663691114656,0.8766581519063275,0.5418662125702449,0.4685349244930541
108,0.563880272845934,0.9561374294118691,0.5435982441230381,0.4761864708377081
109,0.5633181256649977,0.9122375221899769,0.5434574328874034,0.4804001874563777
110,0.5647651364839095,0.8288673341107041,0.5442625359109214,0.47150297766627275
111,0.5652117923937111,0.8050833739749066,0.5437422025136756,0.4741689256390596
112,0.5627382095486367,0.8507217913308643,0.5396186009453968,0.4822484391912005
113,0.5650147188475009,0.8600257335235353,0.5421211607658207,0.4376471317757585
114,0.5664912531689237,0.9329972258882778,0.5414677317443589,0.4709202942039279
115,0.5650446818444016,0.8676494056187068,0.5406558519591018,0.46770724051317897
116,0.5644056716437779,0.8581034064367228,0.5416196235850248,0.47255792278562997
117,0.5618864150187699,0.8731260419430726,0.5414470557103285,0.47093739532302553
118,0.5639773367912003,0.9272187766050014,0.5409427565911499,0.47317265534570835
119,0.564058271428715,0.8519236661512358,0.5416719847247667,0.4707376287735247
120,0.5663949891172879,0.8306006271197017,0.541168856119865,0.4757476646533263
121,0.569409241987906,0.8902748134683939,0.5383005505098248,0.47464414843234476
122,0.5653282199847737,0.9265253182751431,0.5426985363300076,0.4837665661876752
123,0.5653675318417098,0.8528022329204547,0.5422055862172852,0.4700958475991937
124,0.5636476733582734,0.8525244159034066,0.5437567104571323,0.4480067597552697
125,0.5664583577916623,0.8853194510141513,0.5439196102514313,0.4715465182275415
126,0.5650784147452188,0.90698441902078,0.5444915842869568,0.45493517886568846
127,0.5709955408966741,0.8403428418194862,0.5396535106654624,0.4534499458948837
128,0.5645730002240559,0.8193044599582281,0.5433367533613751,0.46785933842017063
