epoch,train_loss,val_loss,train_mcc,val_mcc
1,0.3836004468833561,0.3332897466406518,0.6821304855479189,0.6869157598918625
2,0.3586524368497855,0.3359830249539193,0.6980686455934068,0.6863446083985797
3,0.3487986283487813,0.3277243153429499,0.703573422710187,0.7092872022567105
4,0.34715917940816776,0.34221019713463735,0.7048602540312673,0.7054553077982154
5,0.3475259552879302,0.3344016212458704,0.7033675192984937,0.6855211506760575
6,0.3429214866978613,0.3098729824775136,0.7039261273515366,0.7250098141060294
7,0.3409501025339572,0.3519763892699106,0.7037548803272393,0.7072951064978623
8,0.3357812737230699,0.3149453986819614,0.7063891529321953,0.7382835123109253
9,0.33526315345369123,0.30808470836457086,0.7046654927494915,0.7185525056543862
10,0.3366591507260358,0.31406957260241697,0.7067644977241231,0.7278010358883106
11,0.3309130127866299,0.3430701184031718,0.7096486558914402,0.6738556649488144
12,0.3292993541338383,0.3072103446678204,0.707865098282184,0.7209779600256015
13,0.325789232527173,0.30742697070955355,0.7104024087773427,0.7214269475080742
14,0.3212585487471057,0.3534923965257465,0.7123324605042125,0.6524425393507267
15,0.3221504088547614,0.7849640101888309,0.7108645180037794,0.5911447323549804
16,0.3170571379726366,0.3068164619051066,0.7120892988268966,0.7151723983423932
17,0.3176551634158242,0.3080792242222849,0.7126068406780147,0.7180844110610352
18,0.318709787403326,0.3112097263847496,0.712265302235748,0.7255273784696492
19,0.31617964895645867,0.3209741591384598,0.712396643793328,0.7068978215387821
20,0.311628790164813,0.32540070536893373,0.7123309183516109,0.7363802999992515
21,0.31688059716091665,0.32483293388184964,0.710827651332036,0.6956922861905841
22,0.3087203737736107,0.3173567518509705,0.7116363872639154,0.7131667160508549
23,0.31035230732756774,0.32799682451923395,0.7118481178719268,0.7198463673051486
24,0.30891444342522784,0.32246306647783984,0.713365291011519,0.7343287022647397
25,0.3086556608726067,0.3122177789754727,0.7125135711276505,0.7229485413180006
26,0.3066848054550964,0.3338859225860706,0.7136194793194541,0.7330721893023421
27,0.304500761282895,0.3275875709877879,0.7127876944790573,0.6874671568537865
28,0.3030435350244764,0.3177789007331811,0.7131050080202097,0.73395319569672
29,0.3033939579686207,0.306945770999015,0.713161996992503,0.7159781125587956
30,0.3032060355930808,0.3200097504364071,0.7125054966286066,0.7118504508359653
31,0.30229774985652363,0.3287864024257835,0.7118193192668925,0.7019769104548025
32,0.30179054275770334,0.39127940632695074,0.7095646162304363,0.6851384814858247
33,0.3029308335995418,0.33341933569925675,0.712021496743738,0.7002182696259096
34,0.3039516448109745,0.4492505386252614,0.7126499284396693,0.7111499775516197
35,0.2977010034547399,0.3060239966356141,0.712996902114485,0.7141010211893641
36,0.29769827564249896,0.310183516122839,0.7139192348999274,0.7184414252138388
37,0.2949969663302678,0.32050453272337714,0.7138604661445787,0.7126940758662071
38,0.3008480502484481,0.3455940078432653,0.7116018648299994,0.726674386408261
