epoch,train_loss,val_loss,train_mcc,val_mcc
1,0.9589932319788237,0.8847702878501276,0.3321202924021207,0.3595417718147865
2,0.8986470180298138,0.851818303949657,0.37258766768085044,0.37852393201321516
3,0.8568332608098088,0.8259158774869133,0.398643937756497,0.406052668250165
4,0.8318560362974713,0.8194945375731276,0.4159122359829885,0.4094288476537521
5,0.8093376793810145,0.8042615762421192,0.42854601887651417,0.42677278277564273
6,0.7937349316693539,0.7974479741419241,0.434517200454376,0.4587863567539245
7,0.7779482013727138,0.7934313788062137,0.44058532012481966,0.45130813167251727
8,0.7641100574904269,0.7900103475832151,0.44711502332993025,0.43777518721714287
9,0.7528334982035791,0.802442052873188,0.4491407921348326,0.46891234763179807
10,0.7407735306727468,0.8066670729117539,0.4567785266166131,0.42587166757351574
11,0.7295494235449416,0.7825020548648204,0.4574619232220556,0.44383229188728757
12,0.7239266792586183,0.8020190339886202,0.4631582841810033,0.425413644749624
13,0.7191017458459775,0.7997798768011971,0.4654656567964122,0.4126887127730399
14,0.7091535149053649,0.7952945364530153,0.47004088950034073,0.42228962832839945
15,0.7021711899317397,0.7878493259615874,0.47121910176297555,0.4266377743806263
16,0.6920395305788996,0.7958131332623443,0.4783433715324095,0.41989868708281247
17,0.6944100620263,0.7891242377668544,0.4777249865871478,0.4431878040520538
18,0.6864201266116281,0.7957121889289402,0.4817464523645233,0.44722332197656195
19,0.6773774779730422,0.7857461855497979,0.48182325623547023,0.44274456068457885
20,0.6765224120044465,0.7831133645947349,0.4869985736673462,0.45028773661616667
21,0.6687163480407899,0.8044929175469409,0.48754477907913185,0.4630331675960355
22,0.6650779646130203,0.8105495287527261,0.4885207510410091,0.46289592271957974
23,0.6617980204518396,0.7922169764078301,0.4896416954864685,0.4292372748948425
24,0.6574401085526257,0.7916502925655011,0.49211801936201144,0.4593445578231455
25,0.6551167224523321,0.7897569566927187,0.49125950023321135,0.4415641382173489
26,0.6555188625010059,0.8023142330632865,0.4915694174158805,0.4643330964098319
27,0.6472619060380596,0.7935166212021546,0.49733840405106866,0.4381542099255322
28,0.6426683067042819,0.7927623840082086,0.4998117194885003,0.4675753924141012
29,0.6431260595468982,0.8006876897038394,0.4991029199037579,0.4454519937182998
30,0.6438280641463716,0.7960296545850715,0.5002206397113216,0.46707012888746163
31,0.6355310877894654,0.8206542539801306,0.501247553048218,0.464919933425602
32,0.633738206421358,0.7869568012901238,0.5046687073474416,0.4665152875916602
33,0.6315830213110473,0.783864242714325,0.5016789346153014,0.4621632044183934
34,0.6280427094300307,0.8005345071128003,0.5082496976374427,0.4712392751093332
35,0.6267082894408477,0.912262051425514,0.5074487997342846,0.45784030928641634
36,0.6220487101747322,0.7846405401295075,0.5106576600986016,0.47761696555001704
37,0.6189561710541234,0.8139192974976911,0.5123684303686344,0.47187170825689645
38,0.6179843905247007,0.8737134306144169,0.5127430734814736,0.46165084018254643
39,0.612557876774013,0.8388138234842825,0.5140434843583098,0.4772668590592129
40,0.6158331085978354,0.8335869892597502,0.5162481248504989,0.45381932773957345
41,0.6137353474025644,0.816183974857397,0.5160103048432492,0.4485255873598034
42,0.6077762974312368,0.8388303270511348,0.5177712705431375,0.479779556306906
43,0.6082199952413425,0.8230719130685311,0.5178704294131102,0.46377910314427856
44,0.6069335543816041,0.823561293345523,0.5199122591944677,0.4641875697705129
45,0.6051517344865847,0.7927263012824167,0.5195615354745906,0.46390421999849857
46,0.6038959016075265,0.8362090234613904,0.5191948883933104,0.473519919284539
47,0.6054962718220874,0.8451964383892734,0.5178309195141246,0.47183691106980935
48,0.6057901646714338,0.8245329052854433,0.5185026552895987,0.47236116339861
49,0.600254357529054,0.8215032240740823,0.5207403828340421,0.48628091947834096
50,0.6006929561752843,0.7708802685406978,0.5226360925828412,0.4878926943375799
51,0.5989180121147306,0.8069911081410243,0.5230231413897456,0.4602211472135155
52,0.6011949600662395,0.8016976097992055,0.5228698514458753,0.47055342050998106
53,0.5979157790259302,0.8367761470206821,0.5226725017672521,0.46189212615654995
54,0.5950503828840508,0.8548469219081881,0.5209931683647072,0.4779116010237062
55,0.5965818992533565,0.7943214625120163,0.5223320124067052,0.4623992250841647
56,0.5935515470242305,0.8822966573082157,0.5237649747717779,0.4811567802643752
57,0.5966595768174199,0.8068951141402012,0.5223632289495068,0.4662706738296439
58,0.5930385460015134,0.8593106905505554,0.5210258606974725,0.47802570669626887
59,0.5928077088949182,0.8575368528337273,0.52116308360898,0.467132189662268
60,0.5959707449013325,0.8549381862311569,0.5224198715860678,0.4798018051893347
61,0.5885927761848004,0.8077056747280611,0.5282433401898761,0.46926315994262
62,0.5909062159369907,0.8376215992083076,0.5219766055691015,0.4460248058885946
63,0.586645516740765,0.8131076729176305,0.5256965100255828,0.45604287172704855
64,0.5895019869016678,0.8011428331790383,0.5225800628285907,0.461955719364458
65,0.5922489168935737,0.8235996345261885,0.5224703351984759,0.4684470483278346
66,0.5881273310054178,0.8355135164074315,0.5214093715651339,0.47154791033601623
67,0.5892421045757796,0.8165084443247045,0.5232709753903978,0.45858580611385485
68,0.5902746193399611,0.8251444801081531,0.5258025929017902,0.4636361594904108
69,0.5922033029989807,0.8308670336034614,0.5241443683626282,0.47840672032272846
70,0.5870154212277416,0.8200647476444414,0.5246812230094853,0.4587126545785793
71,0.5878691399339334,0.8116927294975322,0.5243165149250901,0.4595843124442011
72,0.5898403793444849,0.8480966316948411,0.5243360145728537,0.47924218436143673
73,0.5888793717625201,0.8300754298425206,0.5250040802721734,0.45758410514131037
74,0.5887300675235503,0.842230184501364,0.5221443561807078,0.45743059720614865
75,0.5864688668587578,0.8049387926799803,0.5255718673857936,0.4807516778093889
