epoch,train_loss,val_loss,train_mcc,val_mcc
1,0.9582433422634496,0.8901238041318905,0.3304266269515432,0.3852770169589321
2,0.9121910439687303,0.8475425001921927,0.365694442645286,0.39508229955953394
3,0.8840350867001695,0.8174396765459875,0.3861509321683457,0.4163527504444179
4,0.8587502300895499,0.8145215986830414,0.40067564782628523,0.4220782486549972
5,0.8415568766972721,0.8065423859152824,0.4113273023020173,0.4147558918629473
6,0.8278834122569657,0.7958739575496905,0.41629307298626067,0.42432805908588417
7,0.8143517037916663,0.7975510995099498,0.42450701019214193,0.4456141516896616
8,0.8059700746756806,0.8221356636399676,0.42700495543763056,0.39916044772264997
9,0.7933126484825078,0.7907940425500748,0.4335496557061167,0.4291380610578362
10,0.7893309093624425,0.8043202389197744,0.4345623492582129,0.41292514265234564
11,0.7815978977945848,0.7912103135304845,0.43921535256269023,0.4135635060257623
12,0.775054967606907,0.7916026567197909,0.4370049310384876,0.4169633110549813
13,0.7697556519798828,0.7993738396342392,0.44071628841585325,0.40884950526378616
14,0.7662827160147673,0.7971608596053094,0.44610773920633606,0.4135080829466838
15,0.7597420625404454,0.7882253167925367,0.44523016804159427,0.4281816159750773
16,0.7565135707162328,0.7894152141110913,0.4485425839268535,0.4325903035497545
17,0.7506954924595696,0.7849601008899653,0.45209685972748465,0.448684640631276
18,0.7494204188202948,0.7886964332525898,0.4539992065435785,0.41751887818383043
19,0.7485342461118145,0.7923418411403704,0.45244809221972326,0.426556071784989
20,0.7471103420683473,0.7915736616606925,0.45322975100960305,0.42158845738658207
21,0.7443676678840356,0.7819195940995672,0.4546182239810833,0.45202974267959445
22,0.7392802229577277,0.7866278883947688,0.4591524643144658,0.4271951559614084
23,0.7340129438815669,0.7875521540831608,0.46297102039010185,0.43644083589251775
24,0.7328628042438649,0.782718348104483,0.4594309542914951,0.4255018519324622
25,0.7307574890320692,0.8064128812141479,0.45844199829331356,0.40245926230487306
26,0.7263869624983355,0.7880631417985176,0.46168323039104076,0.43286355208966804
27,0.7292425396536477,0.7964040019899417,0.4608000469656549,0.4415723808831056
28,0.7236381023108984,0.8024584993435319,0.4630615480600389,0.42194217056182975
29,0.7241588528639433,0.7876262209218019,0.4657176186551151,0.4319256485508346
30,0.7248703424810502,0.7891155727160205,0.4616410849382662,0.42669622175117417
31,0.7201233859490463,0.7908143470811236,0.46554516561182685,0.43379134207797904
32,0.7160062330364252,0.7860192495356699,0.46470800232022375,0.4442784257622974
33,0.7136174601997866,0.7829286439118871,0.46907808132714807,0.455971126448796
34,0.71415321424842,0.8199652443361131,0.47150066044050815,0.4147585682376123
35,0.7071811986667844,0.7855760940320932,0.4740546290463116,0.43785292860083797
36,0.7124255628960043,0.7927173703719097,0.47191398128844986,0.4289947472284663
37,0.7108149408770614,0.8067277952174472,0.47401166355502206,0.4218894331689108
38,0.7077949549979066,0.7912539947944083,0.4765056566310082,0.437816849360425
39,0.7062460701363268,0.8174328273269021,0.4726806217393363,0.42514964269472694
40,0.7041118088753437,0.7925340153039641,0.4746722565481128,0.43428808134019986
41,0.7015817065769813,0.7996389099746752,0.47786526852077765,0.43618519678098033
42,0.7032602674217362,0.7734608606358243,0.4773915182588123,0.45959800044517235
43,0.7007486613918287,0.7829966048905804,0.47740486677201655,0.4459280474413632
44,0.6997262518206472,0.8036930664899243,0.4796722376234856,0.4348187806549016
45,0.6992708742323028,0.7824853714674141,0.47828662931937044,0.44072561531986437
46,0.6942452609513701,0.7963254361965094,0.48037910956670576,0.4681850588890995
47,0.7012034436176715,0.8056615749741816,0.4747073475578873,0.44110540364620493
48,0.6952461273782667,0.7868533789921718,0.47671626824550806,0.4461948312248794
49,0.7004707205593628,0.792795701903902,0.47931583783612003,0.44479451925646785
50,0.6971200718084634,0.7883171574040583,0.4814348028863086,0.45578893250452573
51,0.6970637713436669,0.8120662194338574,0.4779403678350812,0.44225204224972225
52,0.6936547699051786,0.7769515075121716,0.4836875762298569,0.4575350606557424
53,0.6947988231140892,0.788795006740245,0.4807110227258689,0.46381507342725237
54,0.6907582486282919,0.7925865997934037,0.4805736654921847,0.44619294767358825
55,0.6953608984417105,0.800362665543131,0.48167318266799924,0.43463580311798505
56,0.695202558107578,0.7987499294102571,0.4820932906209146,0.4455242222870188
57,0.6915059177560396,0.7874908228778535,0.48560799905074237,0.453261986430952
58,0.6922165901439861,0.8030383235709683,0.4845811349679157,0.4396705155971794
59,0.6955663577378649,0.7887345870399172,0.4821062573838293,0.4574673106368807
60,0.6901193516043161,0.7831243866378335,0.48451587686805014,0.44934883436382334
61,0.6907317090248113,0.7977517650480483,0.4814039381938917,0.472440678262752
62,0.6878274254905112,0.7819744898635111,0.48605294279370687,0.45314659686238495
63,0.6887508297919855,0.7739046068328201,0.48329108209990784,0.46892692261872987
64,0.6876251870975529,0.7884303057269686,0.48507054792414633,0.4546530976776439
65,0.6898689253659707,0.7904303214732249,0.4866086343353504,0.4485723635077596
66,0.6847027574235344,0.8042160031901803,0.4874298594498936,0.45529222744212344
67,0.6861733316526584,0.7874488940853982,0.4866100387283252,0.4664133983650698
68,0.6895183340603712,0.8050714372259796,0.48483418300989345,0.47220406919296887
69,0.683614123729272,0.7926283995057367,0.48884454397936417,0.44635008971168
70,0.6871319832651013,0.7757194093078564,0.48492371277202656,0.4440694599883916
71,0.6840490167383972,0.8310852466684997,0.4887211157356871,0.4918566224172085
72,0.6860576914624699,0.7839011148852147,0.4879807612899788,0.46680716816328005
73,0.6885658320910804,0.773395139947059,0.4819724675011143,0.4582899855541663
74,0.6825927582737372,0.8146002958914277,0.48790907136824097,0.4589122345952589
75,0.6849307491309347,0.7875400963862231,0.4869415909240432,0.44782215387271995
76,0.6809931867503296,0.8184474315802762,0.4905991387011518,0.4559453630406005
77,0.6816230693190577,0.8049996579148967,0.4886482778484072,0.4273252981491673
78,0.6792573243957992,0.7934633892812547,0.4882893037929892,0.44280358389281027
79,0.6824533548900064,0.7818269624451922,0.48861728795936965,0.43877302411728397
80,0.6789949320226102,0.7806890601185477,0.49200603529546744,0.4552346764403431
81,0.6802913015258432,0.7942665956107674,0.48604260156254436,0.43529355260433733
82,0.6790942827928065,0.8159090035660251,0.4899910542101356,0.4395946962518436
83,0.6811298239220978,0.7755577931168732,0.4859438245323984,0.4637249412867773
84,0.6785952190929642,0.772146281732875,0.4887170033386748,0.4608569249461298
85,0.6786346775831219,0.7901481376332082,0.4877841833984045,0.44303467837766664
86,0.6760009187829783,0.794317962798723,0.4900469227655191,0.4456918157553661
87,0.6778739664773796,0.7843555972169919,0.4884604404704642,0.4580175678575843
88,0.6796000530516599,0.7836942864831086,0.4873177396890499,0.4595812962098254
89,0.6799488162556152,0.8021288035117137,0.49061259777705984,0.45353969333075417
90,0.6750592832643666,0.7921303509147304,0.4919900554819539,0.46729961392658304
91,0.6791449120453725,0.80151483646244,0.4879759828464131,0.4712706003462077
92,0.6791283985971138,0.775155999060649,0.4889935095893088,0.4773374839347049
93,0.6799067610518286,0.787177023253623,0.49184554217392645,0.46581063895343927
